Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
299,1.0,0.010556933972984552,1.0,1.0,22.947790535380058,0.6572275900840759
300,1.0,0.010223322436213494,1.0,1.0,23.37818544602003,0.6653121381998062
301,1.0,0.010504715628921985,1.0,1.0,22.863370954177658,0.6621828219294548
302,1.0,0.010782652162015438,1.0,1.0,22.5383594329724,0.6463388738036155
303,1.0,0.01086740005761385,1.0,1.0,21.99952204783817,0.6362185007333756
304,1.0,0.011252600066363812,1.0,1.0,22.86777809269042,0.6543753159046173
305,1.0,0.010803430899977684,1.0,1.0,22.503548462203685,0.6369247472286225
306,1.0,0.010450213961303235,1.0,1.0,22.54104691833431,0.621552272439003
307,1.0,0.010549425221979618,1.0,1.0,23.126645280889765,0.6591432619094849
308,1.0,0.010719606578350067,1.0,1.0,23.037577199129764,0.6555346176028252
309,1.0,0.010661792848259211,1.0,1.0,23.080468886735744,0.6588962090015411
310,1.0,0.010405955277383328,1.0,1.0,23.187783457255655,0.6555361923575401
311,1.0,0.01080421956256032,1.0,1.0,23.246692446177562,0.6591386538743973
312,1.0,0.010541726686060428,1.0,1.0,23.21944731890726,0.6605560877919197
313,1.0,0.010241686142981052,1.0,1.0,23.315470877418335,0.6651705268025399
314,1.0,0.010075288265943528,1.0,1.0,22.827934634635977,0.6572222724556923
315,1.0,0.010703123733401298,1.0,1.0,22.987164560990074,0.6573406636714936
316,1.0,0.010370938908308744,1.0,1.0,21.78351734319066,0.6559003287553787
317,1.0,0.011506283730268478,1.0,1.0,21.183993712381238,0.6413128876686096
318,1.0,0.01170001856982708,1.0,1.0,22.677464831973822,0.659076272547245
319,1.0,0.010766987204551697,1.0,1.0,22.99109281795104,0.6611402854323387
320,1.0,0.011465257368981838,1.0,1.0,22.880552167376976,0.652702367901802
321,1.0,0.01030307188630104,1.0,1.0,22.978441977830958,0.651623029410839
322,1.0,0.010433018803596497,1.0,1.0,23.402308547785022,0.6645670661330223
323,1.0,0.01023962877690792,1.0,1.0,23.15150697507591,0.6650988647341728
324,1.0,0.010781432893127203,1.0,1.0,22.708644536909432,0.6610853245854378
325,1.0,0.010180730037391186,1.0,1.0,23.21288240726168,0.6653893917798996
326,1.0,0.009856897704303265,1.0,1.0,22.568390884064456,0.6569214084744454
327,1.0,0.011089855954051018,1.0,1.0,22.42781799643875,0.6631919533014298
328,1.0,0.010404243394732475,1.0,1.0,23.24018936196793,0.6596781888604164
329,1.0,0.009948974922299385,1.0,1.0,23.22826075590211,0.6547589340806007
330,1.0,0.010598113052546978,1.0,1.0,23.47741843635095,0.667434293627739
331,1.0,0.010181623827666044,1.0,1.0,23.36628577740135,0.6661282697319985
332,1.0,0.010421603135764599,1.0,1.0,23.32739058827555,0.6617465028166771
333,1.0,0.011103965137153863,1.0,1.0,23.038284733756434,0.6607403090596199
334,1.0,0.010722907818853855,1.0,1.0,23.099618359223296,0.6641277235746383
335,1.0,0.011296807155013085,1.0,1.0,22.44812712256688,0.6533302280306816
336,1.0,0.011282849460840225,1.0,1.0,22.75289381811273,0.6409091436862946
337,1.0,0.010968471486121416,1.0,1.0,22.93800984175914,0.6632488614320755
338,1.0,0.009873623978346586,1.0,1.0,23.246142028662042,0.660962455868721
339,1.0,0.01028502408415079,1.0,1.0,22.387164636030974,0.6341922977566719
340,1.0,0.011608969233930112,1.0,1.0,22.884468519324535,0.6618745741248131
341,1.0,0.011677969563752413,1.0,1.0,22.688825839387977,0.6605373099446297
342,1.0,0.011451463922858238,1.0,1.0,22.014257145127793,0.6410855841636658
343,1.0,0.009915932826697827,1.0,1.0,22.95599679147863,0.6499316197633743
344,1.0,0.010428034532815218,1.0,1.0,21.615187473749007,0.6478618964552879
345,1.0,0.010731151010841131,1.0,1.0,22.86807767740093,0.6630490788817406
346,1.0,0.010968277584761382,1.0,1.0,22.41535065921942,0.6566305649280548
347,1.0,0.010684139858931303,1.0,1.0,22.14914595581359,0.647933823466301
348,1.0,0.011075849123299121,1.0,1.0,22.817273089475183,0.6573538011312485
349,1.0,0.011151246055960655,1.0,1.0,23.120673413708445,0.6660183921456337
350,1.0,0.010584004316478967,1.0,1.0,23.123966380781745,0.6530319246649742
351,1.0,0.01012416459619999,1.0,1.0,23.28889133065453,0.6547498881816864
352,1.0,0.010514085404574871,1.0,1.0,23.491118108328443,0.6642893424630165
353,1.0,0.010059020034968853,1.0,1.0,23.2569167654629,0.6630975419282913
354,1.0,0.010735753085464239,1.0,1.0,23.09696397970066,0.6463323158025741
355,1.0,0.01059433763846755,1.0,1.0,22.10824532645951,0.6489616048336029
356,1.0,0.011145020965486765,1.0,1.0,23.074434446425435,0.6641260766983033
357,1.0,0.011332375779747963,1.0,1.0,22.675801774849443,0.6605239191651344
358,1.0,0.012606013454496861,1.0,1.0,22.7732082620423,0.6564836499094963
359,1.0,0.01112361516803503,1.0,1.0,21.24553614629924,0.6460922592878342
360,1.0,0.011806945130228997,1.0,1.0,20.64989807572154,0.643156714439392
361,1.0,0.011751915067434312,1.0,1.0,22.821318534763794,0.6601814696192742
362,1.0,0.011421183869242669,1.0,1.0,22.869841897693497,0.6528719389438629
363,1.0,0.011409532837569713,1.0,1.0,22.751042745608743,0.6459684616327286
364,1.0,0.011593971624970436,1.0,1.0,23.016565720140566,0.6512429112195969
365,1.0,0.010339068602770568,1.0,1.0,22.49863850770986,0.6455884584784508
366,1.0,0.010859219059348106,1.0,1.0,22.72118603801692,0.6525596073269844
367,1.0,0.010552276261150836,1.0,1.0,23.294309345452263,0.6618537220358849
368,1.0,0.010263467524200678,1.0,1.0,23.15844545943218,0.6575607943534851
369,1.0,0.01011317763477564,1.0,1.0,23.121364310663374,0.6550259613990783
370,1.0,0.01022993389517069,1.0,1.0,22.971089595875025,0.6535170903801918
371,1.0,0.011117445342242717,1.0,1.0,22.442401903535295,0.6341661942005158
372,1.0,0.010305244773626328,1.0,1.0,21.952694375762036,0.642011059820652
373,1.0,0.011342482920736075,1.0,1.0,22.667441784595148,0.6521503740549087
374,1.0,0.01078244099393487,1.0,1.0,23.16210956771224,0.6429016757011413
375,1.0,0.010559429042041301,1.0,1.0,22.990562287957033,0.6354241073131561
376,1.0,0.010154259353876115,1.0,1.0,23.18699424783793,0.6616933032870292
377,1.0,0.011149987019598484,1.0,1.0,22.187904703130627,0.6479440531134606
378,1.0,0.011844370663166046,1.0,1.0,20.80071500566096,0.6450674283504486
379,1.0,0.012299242690205573,1.0,1.0,21.693038921690366,0.638811556994915
380,1.0,0.011566093973815441,1.0,1.0,21.81596669171139,0.6386561238765717
381,1.0,0.011581566538661719,1.0,1.0,19.897703730138026,0.6280458161234855
382,1.0,0.011869095340371132,1.0,1.0,22.774650791733187,0.6391461476683616
383,1.0,0.011188634000718593,1.0,1.0,21.455828279864335,0.6355321988463402
384,1.0,0.010710973348468543,1.0,1.0,21.675449758027924,0.6299219426512718
385,1.0,0.010879682041704655,1.0,1.0,22.80991002184419,0.6439679804444313
386,1.0,0.010393671989440918,1.0,1.0,23.154933696351282,0.6508518651127815
387,1.0,0.010159791931509971,1.0,1.0,23.074754388248056,0.656313399374485
388,1.0,0.01062930628657341,1.0,1.0,23.393129386522673,0.6585152733325959
389,1.0,0.01078712660819292,1.0,1.0,23.06625814314101,0.6586275255680084
390,1.0,0.010747840795665979,1.0,1.0,23.337796869263535,0.6587520146369934
391,1.0,0.010397702306509018,1.0,1.0,22.920776518626745,0.6562477299571037
392,1.0,0.010353726148605347,1.0,1.0,22.98292966564723,0.6527750790119171
393,1.0,0.010930230729281903,1.0,1.0,22.97239802685732,0.6392841130495072
394,1.0,0.010524904243648053,1.0,1.0,23.240443588723284,0.6441666832566262
395,1.0,0.009780236706137656,1.0,1.0,23.435507839255244,0.6566829013824463
396,1.0,0.009951403178274632,1.0,1.0,22.70321125503091,0.6545849803090096
397,1.0,0.011029798276722432,1.0,1.0,21.89569288472979,0.6397832408547401
398,1.0,0.011296111140400172,1.0,1.0,22.023819425198134,0.6516895768046379
399,1.0,0.01090690579265356,1.0,1.0,21.669962892742,0.6493188792467117
400,1.0,0.012602263391017913,1.0,1.0,22.335903337437394,0.6462920054793357
401,1.0,0.011285688020288944,1.0,1.0,22.30352900012056,0.6336018970608711
402,1.0,0.010574822723865509,1.0,1.0,22.180357872897332,0.6252865663170815
403,1.0,0.010560452938079834,1.0,1.0,23.07822326405162,0.6499284595251084
404,1.0,0.010133955478668213,1.0,1.0,23.132464304711814,0.665392564535141
405,1.0,0.009955220855772495,1.0,1.0,23.286426049500612,0.6507605043053627
406,1.0,0.010163053460419178,1.0,1.0,23.233402387907496,0.6553030461072922
407,1.0,0.00948498334735632,1.0,1.0,23.353943827589042,0.660647700726986
408,1.0,0.009715030081570148,1.0,1.0,23.507443310487407,0.6636866521835327
409,1.0,0.01057211734354496,1.0,1.0,23.3275310387278,0.6616892418265343
410,1.0,0.010141619816422462,1.0,1.0,23.216441173270713,0.6614162498712539
411,1.0,0.010410668067634106,1.0,1.0,23.334240262329075,0.6629843556880951
412,1.0,0.009494652338325978,1.0,1.0,23.157171724349197,0.6609171026945114
413,0.68,,0.96,0.64,6.2039219017595,0.0032019247341668233
414,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
415,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
416,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
417,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
418,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
419,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
420,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
421,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
422,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
423,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
424,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
425,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
426,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
427,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
428,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
429,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
430,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
431,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
432,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
433,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
434,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
435,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
436,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
437,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
438,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
439,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
440,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
441,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
442,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
443,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
444,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
445,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
446,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
447,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
448,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
449,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
450,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
451,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
452,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
453,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
454,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
455,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
456,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
457,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
458,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
459,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
460,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
461,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
462,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
463,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
464,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
465,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
466,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
467,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
468,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
469,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
470,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
471,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
472,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
473,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
474,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
475,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
476,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
477,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
478,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
479,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
480,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
481,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
482,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
483,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
484,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
485,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
486,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
487,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
488,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
489,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
490,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
491,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
492,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
493,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
494,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
495,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
496,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
497,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
498,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
499,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
500,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
501,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
502,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
503,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
504,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
505,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
506,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
507,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
508,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
509,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
510,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
511,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
512,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
513,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
514,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
515,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
516,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
517,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
518,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
519,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
520,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
521,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
522,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
523,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
524,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
525,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
526,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
527,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
528,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
529,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
530,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
531,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
532,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
533,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
534,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
535,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
536,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
537,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
538,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
539,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
540,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
541,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
542,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
543,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
544,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
545,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
546,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
547,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
548,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
549,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
550,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
551,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
552,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
553,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
554,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
555,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
556,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
557,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
558,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
559,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
560,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
561,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
562,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
563,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
564,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
565,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
566,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
567,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
568,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
569,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
570,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
571,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
572,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
573,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
574,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
575,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
576,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
577,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
578,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
579,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
580,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
581,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
582,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
583,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
584,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
585,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
586,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
587,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
588,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
589,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
590,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
591,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
592,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
593,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
594,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
595,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
596,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
597,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
598,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
599,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
600,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
601,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
602,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
603,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
604,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
605,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
606,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
607,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
608,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
609,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
610,1.0,,0.0,0.0,6.2039219017595,0.0032019247341668233
